Handle,Title,Body (HTML),Vendor,Product Category,Product Type,Tags,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Compare At Price,Image Src,Published,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Gift Card,SEO Title,SEO Description,Status
Tênis Fila Vermelho,,,,,,,Color,Vermelho,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Vermelho,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Vermelho,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Vermelho,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-2-568x507.jpg,,,,,,,,,,,
Tênis Fila Vermelho,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-3-568x503.jpg,,,,,,,,,,,
Tênis Fila Vermelho,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-4-568x529.jpg,,,,,,,,,,,
Tênis Fila Vermelho,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-5-568x555.jpg,,,,,,,,,,,
Tênis Fila Vermelho,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-6-568x575.jpg,,,,,,,,,,,
Tênis Fila Vermelho,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-568x512.jpg,,,,,,,,,,,
Tênis Fila Trend Barato,Tênis Fila Trend Barato,"Descrição<br><br><br>Tênis Fila Trend Barato<br><br><br>Tênis Fila Trend Barato sneaker da FILA, disponível exclusivamente na LeveShoes. Design robusto, mas leve oferece um tornozelo acolchoado. <br>Sou Barato . <br><br>juntamente com uma palmilha removível para suporte + amortecimento. Terminou com uma sola super macilo em micro agressivamente lugged. A FILA é uma das maiores marcas de roupas esportivas do mundo, alcançando status de cult após um período de popularidade com heróis do tênis e estrelas do hip-hop.",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,tenis feminino,Color,Azul,Size,34,,119.90,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-2-568x507.jpg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Fila Trend Barato,"Descrição<br><br><br>Tênis Fila Trend Barato<br><br><br>Tênis Fila Trend Barato sneaker da FILA, disponível exclusivamente na LeveShoes. Design robusto, mas leve oferece um tornozelo acolchoado. <br>Sou Barato . <br><br>juntamente com uma palmilha removível para suporte + amortecimento. Terminou com uma sola super maci",active
Tênis Fila Trend Barato,,,,,,,Color,Azul,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Azul,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Azul,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Azul,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Azul,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Azul,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Azul,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Azul,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Azul,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branca,Size,34,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branca,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branca,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branca,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branca,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branca,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branca,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branca,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branca,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branca,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branco-Preto,Size,34,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branco-Preto,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branco-Preto,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branco-Preto,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branco-Preto,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branco-Preto,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branco-Preto,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branco-Preto,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branco-Preto,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Branco-Preto,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Preto,Size,34,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Preto,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Preto,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Preto,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Preto,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Preto,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Preto,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Preto,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Preto,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Preto,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Roxo,Size,34,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Roxo,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Roxo,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Roxo,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Roxo,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Roxo,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Roxo,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Roxo,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Roxo,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,Color,Roxo,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Trend Barato,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-2-568x507.jpg,,,,,,,,,,,
Tênis Fila Trend Barato,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-3-568x503.jpg,,,,,,,,,,,
Tênis Fila Trend Barato,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-4-568x529.jpg,,,,,,,,,,,
Tênis Fila Trend Barato,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-5-568x555.jpg,,,,,,,,,,,
Tênis Fila Trend Barato,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-6-568x575.jpg,,,,,,,,,,,
Tênis Fila Trend Barato,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-568x512.jpg,,,,,,,,,,,
Tênis Fila Disruptor,Tênis Fila Disruptor,"Descrição<br><br><br>Tênis Fila Disruptor<br><br><br>Tênis Fila Disruptor sneaker da FILA, disponível exclusivamente naLeveShoes. Design robusto, mas leve em couro nobuck oferece um colar de língua + tornozelo acolchoado juntamente com uma palmilha removível para suporte + amortecimento. Terminou com uma sola de borracha agressivamente lugged. A FILA é uma das maiores marcas de roupas esportivas do mundo, alcançando status de cult após um período de popularidade com heróis do tênis e estrelas do hip-hop.<br><br><br><br><br>Content + Care<br><br>– Nubuck, borracha<br><br>– Mancha limpa<br><br><br>Tenho duvidas…<br><br><br>1)Que garantia tenho da entrega do produto?<br><br><br>Alem de garantir 100% nossa entrega ou seu dinheiro de volta…também temos opção de compra no cartão               pelo <br>PagSeguro<br>.<br><br><br>2)Qual a qualidade deste produto?<br><br><br>Só vendemos produto de primeira linha, a melhor qualidades que tem no mercado.<br><br><br>3)Ele vem na caixa da marca? <br><br><br>Todos nossos produtos vai em sua respectivas caixa e completo.<br><br><br>4)Tem garantia o produto ou posso trocar?<br><br><br>Tem sim, <br>30<br><br>dias de fabricação, contra defeito ou até mesmo sem defeito.Pode trocar por outro modelo se                 quiser, mais <br>lembrando<br><br>o frete é sempre por conta do cliente.<br><br><br>5) Tenho mais dúvidas como faço pra falar com vocês da LeveShoes?<br><br><br><br>Estamos aqui no Whatsapp <br>(37)92000-0762 <br><br>lê esperando para responder..",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,tenis feminino,Color,Branca,Size,34,,189.00,,https://www.leveshoes.com.br/wp-content/uploads/2019/01/03-568x568.jpg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Fila Disruptor,"Descrição<br><br><br>Tênis Fila Disruptor<br><br><br>Tênis Fila Disruptor sneaker da FILA, disponível exclusivamente naLeveShoes. Design robusto, mas leve em couro nobuck oferece um colar de língua + tornozelo acolchoado juntamente com uma palmilha removível para suporte + amortecimento. Terminou com uma sola de borrac",active
Tênis Fila Disruptor,,,,,,,Color,Branca,Size,35,,189.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Branca,Size,36,,189.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Branca,Size,37,,189.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Branca,Size,38,,189.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Branca,Size,39,,189.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/01/04-568x568.jpg,,,,,,,,,,,
Tênis Fila Disruptor,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/01/02-568x426.jpg,,,,,,,,,,,
Tênis Fila Disruptor,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/01/01-568x426.jpg,,,,,,,,,,,
Tênis Fila Disruptor,Tênis Fila Disruptor,"Descrição<br><br><br>Tênis Fila Disruptor<br><br><br>Tênis Fila Disruptor sneaker da FILA, disponível exclusivamente na LeveShoes. Design robusto, mas leve em couro nobuck oferece um colar de língua + tornozelo acolchoado juntamente com uma palmilha removível para suporte + amortecimento. Terminou com uma sola de borracha agressivamente lugged.<br><br><br><br><br>A FILA é uma das maiores marcas de roupas esportivas do mundo, alcançando status de cult após um período de popularidade com <br>tênis barato<br><br>de alta qualidade.",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,tenis feminino,Color,Branca,Size,34,,139.00,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/tênis-fila-disruptor.jpg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Fila Disruptor,"Descrição<br><br><br>Tênis Fila Disruptor<br><br><br>Tênis Fila Disruptor sneaker da FILA, disponível exclusivamente na LeveShoes. Design robusto, mas leve em couro nobuck oferece um colar de língua + tornozelo acolchoado juntamente com uma palmilha removível para suporte + amortecimento. Terminou com uma sola de borra",active
Tênis Fila Disruptor,,,,,,,Color,Branca,Size,35,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Branca,Size,36,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Branca,Size,37,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Branca,Size,38,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Branca,Size,39,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Branca,Size,40,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Branca,Size,41,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Branca,Size,42,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Branca,Size,43,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Preto,Size,34,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Preto,Size,35,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Preto,Size,36,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Preto,Size,37,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Preto,Size,38,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Preto,Size,39,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Preto,Size,40,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Preto,Size,41,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Preto,Size,42,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Preto,Size,43,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Rosa,Size,34,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Rosa,Size,35,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Rosa,Size,36,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Rosa,Size,37,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Rosa,Size,38,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Rosa,Size,39,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Rosa,Size,40,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Rosa,Size,41,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Rosa,Size,42,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,Color,Rosa,Size,43,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Disruptor,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/tênis-fila-disruptor-2-02-568x823.jpg,,,,,,,,,,,
Tênis Fila Disruptor,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/tênis-fila-disruptor-2-03-568x823.jpg,,,,,,,,,,,
Tênis Fila Disruptor,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/tênis-fila-disruptor-2-04.jpg,,,,,,,,,,,
Tênis Fila Disruptor,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/tênis-fila-disruptor-2-05-568x823.jpg,,,,,,,,,,,
Tênis Fila Disruptor,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/tênis-fila-disruptor-2-06-568x823.jpg,,,,,,,,,,,
Tênis Fila Disruptor,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/tênis-fila-disruptor-2-07-568x568.jpg,,,,,,,,,,,
Tênis Fila Disruptor,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/tênis-fila-disruptor-2-08-568x568.jpg,,,,,,,,,,,
Tênis Fila Barato,Tênis Fila Barato,"Descrição<br><br><br>Tênis Fila Barato<br><br><br>Tênis Fila<br><br>Barato sneaker da FILA, disponível exclusivamente na LeveShoes.<br><br><br>Design robusto, mas leve oferece um tornozelo acolchoado com máximo de conforto. Juntamente com uma palmilha que é extra macia e muita leveza com tudo removível para suporte + amortecimento.<br><br><br><br><br>Tênis Fila Barato<br><br><br><br>Tenis Fila<br><br>com uma sola super macio em micro ideal para caminhada, corrida e também  para o dia dia urbano das grandes cidade em um estilo agressivamente lugged.<br><br><br>A Marca FILA é uma das maiores marcas de roupas esportivas do mundo, que traz este mode que aparenta simples mais que calça perfeitamente para varias situação do dia dia.<br><br><br>Em cabedal que envolve seu pé trazendo a um conforto e leveza extrema.  alcançando status de cult após um período de popularidade com heróis do tênis e estrelas do hip-hop.<br><br><br>Nome: Tênis Fila Trend<br><br><br>Sola em : Micro Macio<br><br><br>Ajuste em: Cadarço<br><br><br>Palmilha : em EVA",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,tenis feminino,Color,Marinho,Size,34,,119.90,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-568x512.jpg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Fila Barato,"Descrição<br><br><br>Tênis Fila Barato<br><br><br>Tênis Fila<br><br>Barato sneaker da FILA, disponível exclusivamente na LeveShoes.<br><br><br>Design robusto, mas leve oferece um tornozelo acolchoado com máximo de conforto. Juntamente com uma palmilha que é extra macia e muita leveza com tudo removível para suporte + a",active
Tênis Fila Barato,,,,,,,Color,Marinho,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Marinho,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Marinho,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Marinho,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Marinho,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Marinho,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Marinho,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Marinho,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Marinho,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Azul,Size,34,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Azul,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Azul,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Azul,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Azul,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Azul,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Azul,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Azul,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Azul,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Azul,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branca,Size,34,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branca,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branca,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branca,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branca,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branca,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branca,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branca,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branca,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branca,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branco-Preto,Size,34,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branco-Preto,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branco-Preto,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branco-Preto,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branco-Preto,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branco-Preto,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branco-Preto,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branco-Preto,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branco-Preto,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Branco-Preto,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Barato,,,,,,,Color,Preto,Size,34,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
